RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7435,15607434,Tanaka,586.0,France,Male,62,6,91821.99,1,1,0,53699.54,0
8261,15608260,Novak,698.0, Spain  ,female,68,10,87956.16,1,1,0,94195.39,1
7174,15607173,Ivanov,850.0,France,Male,50,8,101106.16,2,0,1,154887.35,0
332,15600331,Ivanov,686.0,France,Female,57,3,58528.06,2,1,1,85537.33,0
698,15600697,Fischer,689.0,France,Female,53,7,165755.62,2,1,0,174147.01,0
8708,15608707,Okafor,593.0,France,Male,90,4,163498.63,2,1,1,131242.54,0
4587,15604586,Dubois,826.0,Spain,male,39,3,47197.71,1,1,0,167598.33,0
8731,15608730,Fischer,669.0,Spain,Male,69,10,130648.6,2,1,0,85352.05,1
4277,15604276,Okafor,669.0,Spain,Male,39,7,101684.15,2,0,0,116106.21,0
8590,15608589,Petrov,633.0, Germany  ,female,51,0,170790.56,1,1,1,50635.59,0
6141,15606140,Kowalski,762.0,France,Male,68,2,95916.9,2,0,1,173183.08,1
4641,15604640,Petrov,611.0,France,Female,78,10,59007.07,2,1,1,132663.98,0
7008,15607007,Novak,672.0,Germany,male,39,5,0.0,2,1,0,6201.75,0
2988,15602987,Nguyen,634.0,Germany,Male,42,0,32510.64,1,1,0,172692.0,0
9243,15609242,Novak,705.0,France,Female,52,9,0.0,2,1,0,183634.97,1
6205,15606204,Okafor,532.0,FRANCE,male,59,6,64043.57,2,1,0,97683.31,1
2379,15602378,Bianchi,581.0, Spain  ,Male,53,10,0.0,1,1,1,180193.07,1
6664,15606663,Garcia,777.0,FRANCE,Female,49,10,0.0,2,1,0,37096.2,0
7641,15607640,Novak,719.0,France,Male,66,1,0.0,2,1,0,70701.08,0
1149,15601148,Costa,588.0,Germany,Male,55,3,95262.62,2,1,0,171265.89,1
4676,15604675,Ivanov,610.0,France,Male,56,3,0.0,1,1,1,199263.55,0
4889,15604888,Kowalski,407.0,FRANCE,Female,47,0,161064.07,1,1,1,46297.76,1
7031,15607030,Schmidt,625.0,Spain,Male,82,8,0.0,2,1,0,148560.94,0
344,15600343,Andersen,780.0,Germany,Male,78,5,0.0,1,1,1,95705.22,0
1339,15601338,Nguyen,586.0,Spain,Female,42,1,,2,0,1,4177.9,0
6894,15606893,Costa,591.0,SPAIN,Female,60,6,0.0,1,1,0,85852.38,1
2993,15602992,Muller,631.0,France,Male,39,1,114413.13,1,0,0,72995.41,0
3145,15603144,Nguyen,603.0,Spain,Male,49,5,0.0,1,1,1,194922.25,0
8825,15608824,Kumar,556.0,Spain,Female,65,6,0.0,2,1,0,80393.48,0
4863,15604862,Schmidt,758.0,France,Male,74,0,0.0,2,0,0,145722.11,0
9983,15609982,Kowalski,640.0,France,Female,62,8,90942.58,4,1,0,74165.04,0
6313,15606312,Smith,592.0,Spain,Female,54,2,0.0,1,1,1,121104.02,1
7806,15607805,Kumar,774.0,France,Female,50,0,0.0,1,1,0,100803.12,1
1145,15601144,Kowalski,709.0,Spain,Male,62,3,107121.1,2,1,1,75301.73,1
2306,15602305,Okafor,,France,Female,39,5,75443.07,1,0,0,124305.71,0
7877,15607876,Tanaka,591.0,FRANCE,Female,59,6,128375.4,4,1,0,183025.8,0
6432,15606431,Kumar,694.0,FRANCE,Male,82,0,92340.24,2,1,0,196234.27,1
193,15600192,Novak,645.0,Spain,Male,43,10,112213.97,2,0,1,146266.76,0
6154,15606153,Kowalski,725.0,Germany,Male,65,9,102209.14,2,0,1,139570.62,0
4236,15604235,Smith,740.0,France,Female,62,9,84329.18,1,1,1,24951.66,0
4259,15604258,Novak,640.0,Germany,Male,49,9,,4,0,0,139000.55,1
9112,15609111,Kumar,711.0,Germany,Male,65,1,0.0,1,0,1,58250.25,1
9731,15609730,Moreau,599.0,Spain,Female,46,4,114745.45,1,1,1,126412.46,0
7654,15607653,Garcia,815.0,France,Female,53,6,0.0,2,1,1,159498.05,0
9405,15609404,Nguyen,532.0,France,Male,40,9,0.0,1,1,1,68289.04,1
5135,15605134,Kumar,722.0,SPAIN,Male,68,4,0.0,2,0,0,72388.02,0
8734,15608733,Silva,495.0,France,Female,52,2,0.0,1,0,0,156112.84,0
2228,15602227,Moreau,690.0,Germany,Male,27,2,18054.14,1,1,0,59674.61,1
92,15600091,Petrov,633.0,France,Female,65,10,127410.84,1,1,1,99581.24,0
4607,15604606,Dubois,701.0,France,Female,50,5,91108.98,3,0,1,164932.76,0
8901,15608900,Rossi,831.0,Germany,Male,68,5,0.0,1,1,0,36437.77,0
2901,15602900,Andersen,683.0,Spain,Female,60,1,132098.09,1,1,1,167917.45,1
241,15600240,Rossi,713.0,Spain,Male,64,1,114981.43,1,0,0,14826.48,1
2821,15602820,Andersen,713.0,France,Male,53,6,158367.32,1,1,0,18052.95,0
5013,15605012,Fischer,677.0,France,Male,57,1,224170.48,2,1,1,1066.07,0
8546,15608545,Petrov,727.0,France,female,79,10,0.0,1,1,0,69785.1,1
4031,15604030,Andersen,470.0,Germany,male,69,7,108340.46,1,1,0,53207.61,0
618,15600617,Garcia,592.0,France,Female,51,3,0.0,3,1,0,48822.56,0
4372,15604371,Muller,767.0,Germany,Male,62,8,70978.78,2,1,1,139266.06,0
5845,15605844,Schmidt,557.0,GERMANY,Male,55,3,58002.78,1,1,0,109021.88,0
6946,15606945,Fischer,623.0,France,Male,57,1,192535.63,1,0,1,194842.54,0
3825,15603824,Fischer,765.0,Spain,Male,47,3,0.0,2,0,0,111191.96,0
9356,15609355,Rossi,571.0,France,Male,40,7,0.0,2,1,1,197520.78,0
4957,15604956,Muller,515.0, Spain  ,Male,65,0,0.0,1,1,1,2313.83,1
3493,15603492,Ivanov,605.0,FRANCE,Female,66,7,120178.05,1,0,0,103698.52,0
3281,15603280,Okafor,631.0, France  ,Male,57,8,88507.67,1,1,1,169869.73,0
2246,15602245,Petrov,645.0,Germany,Male,44,8,0.0,1,1,1,107039.04,0
7935,15607934,Costa,658.0,Spain,female,53,6,0.0,1,1,0,94271.19,1
6810,15606809,Schmidt,830.0,GERMANY,male,63,10,111270.77,2,1,0,146727.71,1
1146,15601145,Silva,522.0, France  ,male,51,5,94752.76,4,1,0,197380.73,0
3947,15603946,Smith,541.0,,Male,61,8,115738.41,1,1,1,66274.44,1
8964,15608963,Novak,450.0,France,Female,58,2,0.0,2,0,0,20562.47,1
5734,15605733,Tanaka,779.0,Spain,Male,65,0,120204.79,2,0,1,145873.39,0
3879,15603878,Muller,767.0,France,Female,50,0,0.0,1,0,1,127902.62,0
6307,15606306,Petrov,641.0,Germany,female,57,5,0.0,2,1,1,138166.83,0
3943,15603942,Moreau,,Germany,female,51,6,100726.83,1,0,1,86465.0,0
4296,15604295,Bianchi,850.0,France,female,56,8,99534.88,1,1,0,152004.9,1
4785,15604784,Petrov,600.0,France,male,34,4,122404.84,2,1,1,34627.06,0
1471,15601470,Schmidt,651.0,FRANCE,Female,66,10,0.0,2,0,1,94906.83,0
1405,15601404,Muller,539.0, FRANCE  ,Female,71,7,0.0,1,1,0,65549.25,0
7088,15607087,Dubois,712.0,FRANCE,Male,46,7,72914.39,1,0,0,60970.65,1
3060,15603059,Garcia,707.0,France,Male,33,1,0.0,2,1,1,151386.15,0
7452,15607451,Nguyen,717.0,FRANCE,male,61,9,175828.7,1,0,0,141546.61,1
6387,15606386,Silva,729.0,France,Female,50,1,97919.51,1,1,1,146733.68,0
7601,15607600,Rossi,601.0,GERMANY,Male,51,10,22987.04,2,1,0,194265.24,0
6719,15606718,Muller,528.0,France,Male,56,3,125740.09,1,0,1,49647.41,0
8035,15608034,Petrov,594.0,Spain,Female,49,10,0.0,2,1,0,5837.17,1
3389,15603388,Garcia,537.0,Spain,Male,45,5,91139.9,1,0,1,78856.3,0
6619,15606618,Kowalski,639.0,SPAIN,Male,37,4,112050.37,2,0,0,75422.28,0
3787,15603786,Muller,400.0,Germany,Female,73,2,0.0,1,1,1,2400.86,1
3884,15603883,Silva,755.0,GERMANY,Male,52,4,0.0,1,1,0,86441.81,1
864,15600863,Nguyen,706.0,Spain,Male,45,2,0.0,1,1,1,146139.62,0
8514,15608513,Smith,615.0, Germany  ,Female,62,3,0.0,1,0,0,135614.98,0
8898,15608897,Fischer,448.0,France,Female,55,8,0.0,1,0,0,147326.29,0
7081,15607080,Kowalski,665.0,France,Male,69,2,0.0,1,1,0,94611.84,1
4961,15604960,Ivanov,704.0,Germany,Male,74,7,0.0,2,1,0,44139.48,0
5520,15605519,Andersen,657.0,France,Female,53,6,77514.09,2,0,1,173464.99,0
6805,15606804,Tanaka,656.0,France,Female,48,5,94428.38,2,1,1,180787.02,0
8463,15608462,Costa,629.0,France,Female,54,5,35007.82,1,1,1,51116.11,0
8560,15608559,Kumar,685.0,France,Female,61,1,116541.17,1,1,0,60073.9,1
5164,15605163,Petrov,698.0, France  ,female,32,7,94770.47,1,0,1,178331.96,0
9125,15609124,Smith,667.0,France,Female,53,8,120503.8,2,1,0,145109.02,1
8507,15608506,Silva,703.0,Spain,Male,76,7,45879.28,1,1,0,85658.92,1
1359,15601358,Rossi,524.0,France,Male,41,1,0.0,1,1,1,7248.79,0
1601,15601600,Kowalski,626.0,FRANCE,Male,83,3,57202.12,2,0,1,189426.88,1
8106,15608105,Andersen,656.0,Spain,Male,51,5,145918.02,2,1,1,89017.63,0
3133,15603132,Nguyen,487.0,France,Male,36,0,0.0,1,1,0,126176.1,0
2490,15602489,Ivanov,780.0,France,female,71,5,0.0,1,0,1,107139.95,0
7573,15607572,Muller,572.0,Germany,Female,60,7,0.0,1,1,0,184401.59,1
8379,15608378,Moreau,564.0,France,Female,58,10,0.0,1,1,0,80945.11,0
4221,15604220,Rossi,645.0,France,Male,44,5,136309.47,1,0,1,17590.71,0
8262,15608261,Kumar,529.0,SPAIN,Male,75,7,0.0,1,1,0,162903.67,1
7709,15607708,Tanaka,850.0,France,Male,73,1,125990.52,2,1,0,87065.32,1
3339,15603338,Schmidt,544.0,France,Female,56,7,46968.57,1,1,0,22984.57,1
3672,15603671,Okafor,670.0,Spain,male,48,1,20809.94,1,1,1,59430.69,0
6563,15606562,Silva,430.0,FRANCE,Female,43,4,0.0,1,1,0,160637.7,1
6745,15606744,Schmidt,769.0,FRANCE,Female,49,7,0.0,1,1,0,166462.06,0
3527,15603526,Rossi,721.0,FRANCE,Female,66,4,34682.79,2,1,0,196017.67,0
7594,15607593,Novak,652.0,Germany,Female,51,7,80998.75,2,1,0,108126.02,0
2321,15602320,Okafor,730.0,Germany,Male,77,1,135703.59,3,1,0,157594.17,0
688,15600687,Fischer,779.0,Spain,Male,55,9,0.0,3,1,0,5356.79,0
4731,15604730,Moreau,634.0,France,Female,49,10,114765.78,2,1,1,194576.07,0
1968,15601967,Silva,621.0, France  ,Female,31,6,69807.3,3,0,0,122388.09,0
7316,15607315,Tanaka,850.0,Germany,male,83,1,0.0,1,1,1,119934.7,1
960,15600959,Tanaka,647.0,Germany,Female,58,3,0.0,1,1,1,172372.94,0
1621,15601620,Garcia,850.0,Germany,Male,55,9,0.0,1,1,0,165178.3,1
898,15600897,Okafor,661.0,France,Female,40,8,4102.42,2,1,1,35429.78,0
1523,15601522,Muller,558.0,Spain,female,74,4,120313.58,1,1,1,31538.94,0
6301,15606300,Kowalski,629.0,Germany,Female,77,9,64223.47,1,1,1,125221.34,1
1634,15601633,Schmidt,690.0,Germany,Male,54,7,152448.4,1,1,1,5553.94,0
1547,15601546,Costa,793.0,Germany,Female,47,7,0.0,2,1,0,105159.01,0
1127,15601126,Schmidt,702.0,Spain,Female,73,6,91168.25,2,1,0,6932.26,1
2859,15602858,Kumar,608.0,France,Female,40,1,0.0,2,1,0,59217.88,0
5559,15605558,Andersen,589.0,Spain,Female,48,10,67197.19,1,0,1,91076.21,0
8682,15608681,Rossi,595.0,Spain,Male,46,10,0.0,2,1,0,28921.72,0
1616,15601615,Muller,661.0,Spain,female,54,2,40943.77,1,1,1,151826.94,0
7347,15607346,Smith,453.0,France,Female,42,8,,1,1,0,3888.76,0
3658,15603657,Moreau,681.0,France,Female,70,1,,2,1,1,131606.37,1
1948,15601947,Moreau,460.0,GERMANY,Male,42,1,0.0,2,1,1,93667.39,1
3762,15603761,Andersen,735.0, FRANCE  ,Male,61,0,192747.8,2,1,0,106189.43,0
508,15600507,Dubois,530.0,FRANCE,Male,36,0,111819.52,1,1,1,94250.67,0
9758,15609757,Ivanov,557.0,France,Female,54,4,0.0,1,1,1,95235.41,0
4842,15604841,Rossi,779.0,SPAIN,male,68,8,147815.69,2,0,0,114507.42,0
53,15600052,Ivanov,563.0,France,Male,59,8,90867.71,1,1,1,138053.42,0
4029,15604028,Costa,458.0,France,Female,42,2,0.0,1,0,1,101046.64,0
6640,15606639,Kowalski,690.0,France,Male,29,5,0.0,1,1,1,199359.84,0
5228,15605227,Nguyen,666.0,SPAIN,Female,59,4,65553.4,2,1,0,11324.99,0
3305,15603304,Rossi,702.0,GERMANY,male,52,4,83499.6,1,1,0,43640.45,0
6496,15606495,Petrov,615.0,France,Female,48,2,54151.82,2,1,1,84351.76,0
3078,15603077,Petrov,637.0,France,Male,43,8,47798.99,1,1,0,13899.67,0
2134,15602133,Ivanov,611.0, Spain  ,Female,61,2,0.0,2,1,1,160150.11,1
7705,15607704,Moreau,783.0,Spain,Male,52,8,49448.7,1,0,0,186115.81,1
8331,15608330,Smith,568.0,Germany,Female,48,5,77664.18,1,0,1,66483.37,0
4904,15604903,Kumar,676.0, Spain  ,female,53,0,149638.75,1,1,1,128957.5,1
5388,15605387,Bianchi,701.0,France,Male,53,8,151499.04,1,0,1,97036.66,1
5920,15605919,Moreau,551.0,Spain,Female,62,5,117864.52,1,1,1,31957.66,1
2491,15602490,Kowalski,712.0,Germany,Male,47,0,83830.32,1,1,0,26825.01,1
3578,15603577,Schmidt,721.0,Germany,Male,70,7,127306.93,1,1,1,19157.09,0
5544,15605543,Nguyen,543.0,Spain,Female,61,1,126900.97,2,1,0,92680.91,0
5294,15605293,Kumar,607.0,Spain,Female,37,7,33355.3,3,1,0,116960.66,0
7604,15607603,Dubois,725.0,FRANCE,Male,68,5,0.0,1,1,1,119935.0,0
9053,15609052,Smith,723.0,France,male,46,2,99255.09,1,1,0,47458.39,0
1243,15601242,Bianchi,746.0,France,Female,42,5,0.0,2,1,0,2672.78,0
1821,15601820,Kowalski,741.0,France,Female,64,2,0.0,2,0,0,61423.84,0
3491,15603490,Rossi,556.0,France,Male,84,4,112873.58,2,1,1,67068.19,1
9885,15609884,Dubois,718.0,GERMANY,Female,47,7,159117.34,2,1,0,187543.22,0
8885,15608884,Muller,794.0,FRANCE,Male,36,0,61064.86,2,0,1,41368.15,0
1157,15601156,Rossi,589.0,France,Male,54,5,0.0,2,0,1,104186.22,0
9016,15609015,Muller,772.0,Spain,Male,49,6,0.0,1,1,1,149449.48,0
5631,15605630,Silva,728.0, France  ,Male,71,9,62594.31,2,1,1,18713.77,1
7583,15607582,Costa,574.0,Germany,male,32,8,0.0,2,1,0,28749.53,0
3733,15603732,Tanaka,602.0,GERMANY,male,50,8,138946.93,1,1,0,171103.71,0
2202,15602201,Smith,768.0,France,Male,70,4,92979.66,1,1,1,108781.01,0
546,15600545,Okafor,719.0,France,Female,43,2,106212.43,1,1,1,80975.21,0
2858,15602857,Nguyen,754.0,France,Female,49,6,64812.73,2,1,1,57132.38,1
5692,15605691,Fischer,751.0,Spain,male,68,5,62550.21,2,0,1,180678.55,0
2667,15602666,Dubois,803.0,FRANCE,Female,60,10,124134.0,2,1,0,100745.44,0
9436,15609435,Fischer,627.0, France  ,Male,56,1,26473.43,2,1,0,176222.2,0
7848,15607847,Moreau,838.0,Spain,Male,87,1,0.0,2,1,1,50395.2,1
5850,15605849,Okafor,542.0,Spain,Male,46,0,0.0,2,1,1,150843.96,1
2689,15602688,Novak,676.0,Germany,Female,61,6,0.0,2,1,1,18090.91,0
7716,15607715,Tanaka,634.0,France,Male,61,10,126952.79,2,1,0,175723.12,0
104,15600103,Smith,486.0,Spain,female,44,5,108804.9,1,0,1,57844.8,0
6568,15606567,Okafor,718.0,France,Male,49,4,0.0,1,1,0,107568.82,0
1894,15601893,Kumar,653.0,Germany,male,55,6,163298.8,1,1,1,59374.28,0
6587,15606586,Andersen,543.0,France,Female,40,7,144616.69,3,1,1,27961.26,0
3178,15603177,Garcia,589.0,Spain,female,44,0,0.0,1,1,0,66905.06,0
8451,15608450,Fischer,549.0,France,Female,52,8,0.0,2,1,0,116001.54,0
5904,15605903,Nguyen,787.0,Spain,Male,44,10,,1,1,0,19737.03,1
130,15600129,Novak,572.0,France,Male,48,9,110243.35,2,1,0,118396.7,0
5040,15605039,Dubois,601.0,Spain,Male,51,3,0.0,1,1,1,147047.2,0
643,15600642,Schmidt,711.0,Germany,Female,64,7,153042.07,1,1,1,196034.9,0
8902,15608901,Petrov,674.0,France,Male,42,9,0.0,1,0,0,112807.65,0
6070,15606069,Bianchi,464.0,Germany,Male,49,7,0.0,1,0,1,189329.23,0
277,15600276,Silva,566.0,GERMANY,Female,45,0,0.0,1,0,0,162857.99,0
5260,15605259,Dubois,661.0,Spain,Male,34,9,57216.77,2,1,1,4640.39,1
2158,15602157,Novak,703.0,France,Male,61,5,65875.88,2,0,1,104978.8,0
6961,15606960,Garcia,623.0,Spain,Female,61,9,158881.6,2,1,1,137469.77,0
4882,15604881,Bianchi,749.0,France,Male,42,7,0.0,3,1,1,110345.96,0
4162,15604161,Ivanov,704.0,Spain,Female,46,7,0.0,1,1,1,156308.2,0
5740,15605739,Smith,799.0,GERMANY,Male,60,2,0.0,1,0,0,26383.77,1
6339,15606338,Petrov,820.0, France  ,Male,52,8,76683.13,2,1,1,164003.37,0
4364,15604363,Bianchi,470.0, France  ,Male,50,5,76099.59,1,1,0,22075.38,1
8144,15608143,Novak,577.0,Spain,Female,64,5,0.0,2,1,0,148837.08,1
5949,15605948,Moreau,568.0,Spain,Female,41,9,0.0,1,1,1,122907.51,0
3934,15603933,Kumar,691.0,France,Male,54,10,0.0,1,1,1,175728.13,1
2812,15602811,Garcia,674.0,Germany,Female,76,1,0.0,1,0,1,155534.52,0
7518,15607517,Moreau,506.0, Spain  ,Female,65,4,46563.24,2,1,0,159677.48,1
6259,15606258,Kumar,623.0,Germany,Male,59,5,0.0,1,1,1,38784.34,1
6895,15606894,Costa,595.0,France,Female,44,6,0.0,1,0,0,57802.93,0
360,15600359,Kumar,579.0,France,Male,76,10,132748.49,1,1,1,170055.48,1
7475,15607474,Silva,679.0,France,Female,54,8,78375.41,2,1,1,142513.46,0
5078,15605077,Smith,711.0,France,Male,44,1,83753.71,1,1,0,84145.43,0
3629,15603628,Petrov,509.0,FRANCE,Male,60,0,0.0,4,1,0,77370.95,0
1609,15601608,Dubois,647.0,SPAIN,Male,81,1,87433.78,2,1,1,54111.43,0
4598,15604597,Smith,525.0,Spain,Male,36,1,57824.9,2,1,1,148138.48,0
4686,15604685,Kumar,530.0,Germany,Female,57,9,107955.15,1,1,0,145955.17,1
8656,15608655,Kumar,600.0,Spain,Female,67,1,23484.53,1,1,1,147753.81,1
1179,15601178,Garcia,549.0,France,Female,57,9,111351.13,1,1,0,53464.28,1
1140,15601139,Andersen,752.0,Germany,Male,53,3,191135.62,1,0,1,33626.68,1
8940,15608939,Dubois,689.0,Spain,male,63,10,0.0,2,1,0,70622.88,1
4435,15604434,Fischer,627.0,France,Female,55,6,0.0,2,1,0,129961.64,0
8313,15608312,Tanaka,762.0, Spain  ,Female,35,9,0.0,3,1,0,123649.27,0
1541,15601540,Silva,641.0,France,Male,56,10,208712.72,2,1,0,191835.25,0
7307,15607306,Andersen,709.0,FRANCE,Female,69,5,76613.15,4,0,1,5359.55,0
2513,15602512,Bianchi,-39.0,Germany,Male,48,4,0.0,4,1,0,46552.01,0
3297,15603296,Dubois,531.0,Germany,Male,35,1,0.0,3,1,1,190781.79,0
3823,15603822,Andersen,533.0,Spain,Female,51,5,0.0,3,1,0,112093.64,1
9157,15609156,Petrov,482.0,France,Female,44,7,10010.43,1,1,1,14383.03,0
7721,15607720,Smith,850.0,France,Male,60,4,0.0,1,1,0,122064.12,1
2755,15602754,Bianchi,604.0,France,Female,42,3,92185.94,2,1,0,46411.79,0
2371,15602370,Smith,602.0,France,Male,92,2,103368.65,1,1,0,143510.84,1
9341,15609340,Costa,803.0,FRANCE,Female,46,2,0.0,2,1,1,156084.12,0
3522,15603521,Kowalski,604.0,France,Female,66,0,173513.24,1,1,0,39196.95,0
1104,15601103,Muller,630.0,France,female,48,4,115668.63,2,1,0,107115.37,0
5448,15605447,Tanaka,775.0,France,Female,134,10,35060.1,1,0,0,,0
8289,15608288,Andersen,664.0, France  ,Female,66,4,75671.74,2,1,1,139050.11,0
2024,15602023,Fischer,580.0,France,Male,41,10,186546.72,2,1,1,97423.86,0
6263,15606262,Dubois,635.0,Germany,female,52,6,84816.78,1,1,1,24279.14,0
6332,15606331,Costa,679.0,France,female,44,5,0.0,3,1,1,161437.61,0
8266,15608265,Tanaka,560.0,France,female,47,1,94842.08,1,1,1,182254.26,0
2569,15602568,Ivanov,770.0,France,Female,54,1,124470.61,2,0,1,137250.5,0
4118,15604117,Rossi,492.0,France,male,55,10,0.0,3,1,0,157657.26,0
9323,15609322,Petrov,585.0,FRANCE,Male,53,10,42732.29,2,0,1,175136.27,0
7220,15607219,Dubois,742.0,France,Female,61,8,0.0,2,1,0,77548.95,0
1300,15601299,Smith,400.0,France,Male,56,8,0.0,3,1,0,91749.2,0
5329,15605328,Muller,808.0,Germany,Female,62,7,63872.85,1,1,1,32520.6,1
7139,15607138,Dubois,478.0,Germany,female,36,9,0.0,2,1,0,155988.0,1
6476,15606475,Garcia,539.0,France,Male,44,0,57364.0,1,1,0,177380.69,0
247,15600246,Nguyen,792.0,Germany,Female,79,6,0.0,1,1,1,126308.83,1
3265,15603264,Andersen,744.0,France,Male,60,1,0.0,2,0,1,7287.48,0
4968,15604967,Kowalski,776.0,Spain,Male,53,1,106933.24,2,0,1,170635.2,0
3299,15603298,Andersen,635.0,Spain,Female,58,3,163498.43,1,1,0,27859.51,0
9319,15609318,Silva,689.0,GERMANY,Male,56,3,97501.43,2,0,1,163747.25,0
3433,15603432,Dubois,662.0,Germany,Male,59,1,113427.36,3,0,1,86082.83,0
281,15600280,Garcia,447.0,France,Male,54,7,173525.75,2,1,1,124073.44,0
2123,15602122,Fischer,565.0, France  ,Female,40,8,189222.09,3,1,1,153382.25,0
1459,15601458,Garcia,519.0,FRANCE,male,40,3,101871.97,1,1,0,77335.04,0
1584,15601583,Tanaka,623.0,France,Male,58,5,21560.09,1,1,0,184524.64,0
3847,15603846,Nguyen,717.0,France,Male,68,1,102062.92,1,0,1,47283.69,0
151,15600150,Schmidt,469.0,France,Female,58,5,13293.98,2,1,0,111358.99,0
7693,15607692,Ivanov,690.0,France,Female,39,2,96991.56,2,1,1,130237.67,0
4323,15604322,Silva,558.0,Spain,Female,41,7,0.0,1,1,1,77348.22,1
7994,15607993,Okafor,800.0, Germany  ,Male,52,7,65598.73,2,0,0,18688.56,1
1035,15601034,Okafor,635.0,FRANCE,Female,55,4,0.0,2,1,1,88546.96,0
2052,15602051,Kowalski,515.0,France,Female,49,7,0.0,2,0,0,125186.62,0
517,15600516,Schmidt,710.0,France,Male,53,3,26603.9,2,1,1,112874.36,0
45,15600044,Okafor,524.0,Germany,Female,63,8,53154.03,1,1,1,186337.2,0
9659,15609658,Nguyen,718.0,Germany,Male,32,7,64290.7,2,1,1,38011.02,0
1407,15601406,Kowalski,527.0,Spain,Female,37,7,0.0,1,1,1,20160.12,0
7623,15607622,Petrov,656.0,GERMANY,Female,36,8,0.0,1,0,1,137046.85,0
4412,15604411,Fischer,584.0,FRANCE,Female,71,8,0.0,1,0,1,71688.07,0
685,15600684,Muller,523.0,Spain,Male,73,4,81975.66,2,1,0,40101.82,1
6986,15606985,Schmidt,708.0, Germany  ,male,60,9,0.0,1,0,1,60794.61,1
1869,15601868,Smith,713.0,France,Female,42,7,0.0,2,0,1,106590.65,0
4952,15604951,Okafor,617.0, France  ,Female,50,7,144319.59,1,1,0,142789.95,0
6612,15606611,Smith,732.0,Germany,Male,53,10,0.0,3,1,1,128265.34,0
7735,15607734,Smith,641.0, Germany  ,Female,48,10,,1,1,0,170622.05,0
2979,15602978,Garcia,651.0,France,Female,46,2,0.0,2,0,0,78149.37,0
6965,15606964,Okafor,789.0,Spain,Female,77,4,0.0,3,0,0,98242.79,0
7893,15607892,Kowalski,630.0,Germany,Male,54,10,118399.61,1,1,1,18101.13,0
2439,15602438,Petrov,634.0,France,Male,86,2,31498.41,2,1,0,189541.49,0
2404,15602403,Fischer,770.0,France,Female,76,6,0.0,2,0,0,94680.3,0
7638,15607637,Costa,629.0,FRANCE,Female,51,1,0.0,1,1,1,107161.32,0
9312,15609311,Schmidt,618.0,Germany,Female,55,1,172204.15,1,1,1,191685.83,0
7159,15607158,Muller,770.0,GERMANY,Male,72,5,"$65,625.01",2,1,1,126902.98,0
1217,15601216,Andersen,748.0,Spain,female,48,9,0.0,1,1,1,119719.66,1
4265,15604264,Fischer,685.0,Spain,Male,66,3,103947.58,2,0,0,14133.46,1
4704,15604703,Schmidt,722.0,France,male,40,4,150631.2,1,1,0,117285.37,0
9242,15609241,Dubois,523.0, Germany  ,Female,62,5,0.0,1,0,1,59941.47,0
390,15600389,Muller,721.0,FRANCE,Male,49,4,0.0,3,1,0,11597.83,0
9589,15609588,Andersen,815.0,Spain,Male,54,0,137043.83,1,1,0,122110.59,1
9869,15609868,Silva,552.0,Germany,Female,54,8,24301.95,2,0,1,75522.48,1
8157,15608156,Okafor,850.0,France,Male,61,3,143832.01,2,1,0,155681.52,0
1765,15601764,Fischer,550.0,Germany,Male,40,0,0.0,2,1,1,18513.69,0
6679,15606678,Moreau,607.0,France,Female,52,0,0.0,1,0,0,57139.83,0
7229,15607228,Moreau,651.0,France,Male,42,3,43784.16,2,1,1,188114.05,0
5560,15605559,Rossi,558.0,France,Female,84,8,0.0,1,0,0,78753.92,1
9645,15609644,Silva,659.0,Spain,female,56,10,120858.36,1,0,1,99875.95,1
1272,15601271,Rossi,588.0, Spain  ,Female,92,0,"$26,830.32",4,1,1,55576.21,1
6756,15606755,Moreau,762.0,Germany,Male,42,5,36593.14,1,1,1,117385.81,0
1438,15601437,Costa,644.0,Spain,Male,42,9,135503.6,2,1,1,181325.38,0
5773,15605772,Tanaka,730.0,Spain,Female,51,2,106810.04,2,1,0,46007.4,0
288,15600287,Fischer,469.0,Germany,Male,66,4,103313.09,1,1,1,74317.02,0
5511,15605510,Tanaka,726.0,FRANCE,Male,51,0,25768.08,2,1,1,198010.19,0
2152,15602151,Kowalski,633.0, Spain  ,Female,44,4,109213.91,1,0,0,144991.18,0
7778,15607777,Moreau,715.0,France,female,48,8,0.0,2,1,0,101868.41,0
9099,15609098,Silva,773.0,Spain,Male,72,1,127990.44,1,1,0,102845.49,1
9639,15609638,Moreau,560.0,Spain,Male,56,3,0.0,3,1,1,120235.19,0
5438,15605437,Smith,770.0,Spain,male,57,0,0.0,1,1,0,45874.03,0
872,15600871,Dubois,687.0,France,Male,49,8,0.0,2,0,0,2490.93,0
5090,15605089,Andersen,617.0,GERMANY,Female,67,5,108217.56,1,1,1,60164.01,1
2211,15602210,Costa,646.0,France,Female,59,0,112202.41,2,1,0,156869.41,1
6188,15606187,Bianchi,600.0,France,Male,31,7,0.0,2,0,1,107391.53,0
6186,15606185,Schmidt,567.0,France,Female,63,7,0.0,3,1,0,42208.67,0
7150,15607149,Kowalski,533.0,GERMANY,Female,51,10,36131.47,2,1,0,119738.87,0
